topic_id,global_index,local_index,is_selected_representative,cluster_size,papers_selected_from_cluster,title,authors,year,journal,doi,abstract,keywords,similarity_to_centroid,similarity_to_cluster_papers,diversity_score,representativeness_score,xai_alignment,symbolic_alignment,subsymbolic_alignment,representative_title,representative_authors,similarity_to_representative,is_similar_to_representative
1,2827,129,True,182,27,{On Recommending Evolution Measures: A Human-Aware Approach},"Stefanidis, K and Kondylakis, H and Troullinou, G",2017,,10.1109/ICDE.2017.231,"As knowledge bases are constantly evolving, there is a clear need for monitoring and analyzing the changes that occur on them. Traditional approaches for studying the evolution of data focus on providing humans with deltas that include loads of information. In this work, we envision a processing model that recommends evolution measures taking into account particular challenges, such as relatedness, transparency, diversity, fairness and anonymity. We target at supporting humans with complementary measures that offer high-level overviews of the changes to help them understand how data of interest evolves.","Data models,Knowledge based systems,Semantics,Sensors,Social network services,Synchronization",0.55002725,0.38703647,0.426852,0.4576458,0.125,0.08333333333333333,0.1111111111111111,,,,
1,2858,131,True,182,27,{Educational Explainable Recommender Usage and its Effectiveness in High School Summer Vacation Assignment},"Takami, K and Dai, Y L and Flanagan, B and Ogata, H and Machinery, Assoc Comp",2022,,10.1145/3506860.3506882,"Explainable recommendations, which provide explanations about why an item is recommended, help to improve the transparency, persuasiveness, and trustworthiness. However, few research in educational technology utilize explainable recommendations. We developed an explanation generator using the parameters from Bayesian knowledge tracing models. We used this educational explainable recommendation system to investigate the effects of explanation on the summer vacation assignment for high school students. Comparing the click counts of recommended quizzes with and without explanations, we found that the number of clicks was significantly higher for quizzes with explanations. Furthermore, system usage pattern mining revealed that students can be divided to three clusters- none, steady and late users. In the cluster of steady users, recommended quizzes with explanations were continuously used. These results suggest the effectiveness of an explainable recommendation system in the field of education.",,0.5890194,0.41447398,0.37194717,0.42621523,0.25,0.08333333333333333,0.0,,,,
1,2888,135,True,182,27,{Learning Interpretable Feature Context Effects in Discrete Choice},"Tomlinson, K and Benson, A R and MACHINERY, ASSOC COMP",2021,,10.1145/3447548.3467250,"Individuals are constantly making choices-purchasing products, consuming Web content, making social connections-so understanding what contributes to these decisions is crucial in many settings. A major interest is understanding context effects, which occur when the set of available options itself affects an individual's relative preferences. These violate traditional rationality assumptions but are commonly observed in human behavior. At the same time, identifying context effects from choice data remains a challenge; existing models posit a specific context effect a priori and then measure its effect from (often effect-targeting) data. Here, we develop discrete choice models that capture a broad range of context effects, which are learned from choice data rather than baked into the model. Our models yield intuitive, interpretable, and statistically testable context effects, all while being simple to train. We evaluate our model on several empirical choice datasets, discovering, e.g., that people are more willing to book higher-priced hotels when presented with options that are on sale. We also provide the first analysis of context effects in online social network growth, finding that users forming connections place relatively more emphasis on shared neighbors when popular users are an option.",,0.57273144,0.4030127,0.44118404,0.4740709,0.125,0.0,0.1111111111111111,,,,
1,2965,141,True,182,27,{Towards accurate and interpretable sequential prediction: A CNN & Attention-based feature extractor},"Wang, J and Liu, Z and Liu, Q and Wu, S",2019,,10.1145/3357384.3357887,"With the influence of information explosion, there are more and more choices exposed to public view. Next item recommendation is being a significant and challenging task. Recently, attention mechanism, Convolutional Neural Networks (CNN) and other kinds of deep components are used to model user behaviors. However, the proposed models often fail to extract the feature of user behaviors in different time periods and the CNN-based models before are hard to make the used CNN interpretable. In this paper, we propose a CNN & Attention-based Sequential Feature Extractor (CASFE) module to capture the possible features of user behaviors at different time intervals. Specifically, we import CNN to extract multi-level features of user behaviors with different time periods. After each CNN layer, we use attention module to emphasize the different effect of behaviors on the prediction result. Besides, the features we try to extract here have the similar concept and meaning with the hand-crafted features in Feature Engineering, which proves the validity of CASFE. Accordingly, CASFE becomes a general sequential feature extractor that can be used in various sequential prediction tasks. With Multi-Layer Perceptron (MLP), CASFE would be a state-of-the-art next item recommendation model. The model obtains good performance on Last.fm 1K dataset and MovieLens 1M dataset. Besides, as a compatible extractor module, it can also promote CTR prediction models as well as other sequential prediction tasks. {\textcopyright}2019 Association for Computing Machinery.","Attention mechanisms,Behavioral research,CTR prediction,Convolutional neural network,Different effects,Feature engineerings,Feature extractor,Forecasting,Information explosion,Knowledge management,Multi layer perceptron,Neural networks,Recommender systems,Sequential feature extractor,Sequential prediction",0.6402714,0.4505384,0.33348632,0.4101826,0.125,0.08333333333333333,0.3333333333333333,,,,
1,2972,145,True,182,27,{Directional Multivariate Ranking},"Wang, N and Wang, H N and MACHINERY, ASSOC COMP",2020,,10.1145/3394486.3403051,"User-provided multi-aspect evaluations manifest users' detailed feedback on the recommended items and enable fine-grained understanding of their preferences. Extensive studies have shown that modeling such data greatly improves the effectiveness and explainability of the recommendations. However, as ranking is essential in recommendation, there is no principled solution yet for collectively generating multiple item rankings over different aspects. In this work, we propose a directional multi-aspect ranking criterion to enable a holistic ranking of items with respect to multiple aspects. Specifically, we view multi-aspect evaluation as an integral effort from a user that forms a vector of his/her preferences over aspects. Our key insight is that the direction of the difference vector between two multi-aspect preference vectors reveals the pairwise order of comparison. Hence, it is necessary for a multi-aspect ranking criterion to preserve the observed directions from such pairwise comparisons. We further derive a complete solution for the multi-aspect ranking problem based on a probabilistic multivariate tensor factorization model. Comprehensive experimental analysis on a large TripAdvisor multi-aspect rating dataset and a Yelp review text dataset confirms the effectiveness of our solution.",,0.66818357,0.4701792,0.32859313,0.41349074,0.125,0.0,0.1111111111111111,,,,
1,3002,151,True,182,27,{Spatial-Temporal Interval Aware Sequential POI Recommendation},"Wang, E and Jiang, Y and Xu, Y and Wang, L and Yang, Y",2022,,10.1109/ICDE53745.2022.00202,"The past flourishing years of sequential point-of-interest (POI) recommendation began with the introduction of Self-Attention Network (SAN), which quickly superseded CNN or RNN as the state-of-the-art backbone. To realize the fine-grained users' behavior patterns modeling, recent works utilize modified attention mechanisms or neural network layers to process spatial-temporal factors. However, due to the significant increase on either model's parameter scale or computational burden, we argue that these methods can be further improved. In this paper, we exploit two lightweight approaches, Time Aware Position Encoder (TAPE) and Interval Aware Attention Block (IAAB), to impel SAN by considering the spatial-temporal intervals among POIs separately, where requiring neither extra parameters nor high computational cost. On the one hand, TAPE, adjusting the positions in sequences based on the timestamps dynamically and generating positional representations with sinusoidal transformation, can enhance sequence representations to reflect both the absolute order and relative temporal proximity among all POIs. On the other hand, IAAB, point-wise adding the scaled spatial-temporal intervals to the attention map, can promote the attention mechanism attaching importance to the spatial relation among all POIs under the constraints of time conditions and providing more explainable recommendation. We integrate these two modules into SAN and propose a Spatial-Temporal Interval-Aware sequential POI recommender, namely STiSAN, as an end-to-end deployment. Experimental results based on three public LBSN datasets and one real-world city transportation dataset demonstrate STiSAN's superior performance (average 13.01% improvement against the strongest baseline). Moreover, we validate the extensibility and interpretability of TAPE and IAAB through metric evaluation and visualization separately.","Computational modeling,Conferences,Data visualization,Measurement,Neural networks,Transportation,Urban areas,attention mechanism,positional encoding,sequential POI recommendation",0.5398608,0.37988272,0.30180097,0.3613159,0.25,0.08333333333333333,0.3333333333333333,,,,
1,3004,152,True,182,27,{Seq2Pat: Sequence-to-Pattern Generation for Constraint-Based Sequential Pattern Mining},"Wang, X and Hosseininasab, A and Colunga, P and Kadioglu, S and van Hoeve, W J and Intelligence, Assoc Advancement Artificial",2022,,,"Pattern mining is an essential part of knowledge discovery and data analytics. It is a powerful paradigm, especially when combined with constraint reasoning. In this paper, we present Seq2Pat, a constraint-based sequential pattern mining tool with a high-level declarative user interface. The library finds patterns that occur frequently in large sequence databases subject to constraints. We highlight key benefits that are desirable, especially in industrial settings where scalability, explainability, rapid experimentation, reusability, and reproducibility are of great interest. We then showcase an automated feature extraction process powered by Seq2Pat to discover high-level insights and boost downstream machine learning models for customer intent prediction.",,0.5561408,0.39133838,0.39577234,0.43586445,0.125,0.25,0.0,,,,
1,3127,164,True,182,27,{Tutorial on Landing Generative AI in Industrial Social and E-commerce Recsys},"Xu, D and Zhang, D and Zheng, L and Yang, B and Yang, G and Xu, S and Liang, C",2024,,10.1145/3627673.3679099,"Over the past two years, GAI has evolved rapidly, influencing various fields including social and e-commerce Recsys. Despite exciting advances, landing these innovations in real-world Recsys remains challenging due to the sophistication of modern industrial product and systems. Our tutorial begins with a brief overview of building industrial Recsys and GAI fundamentals, followed by the ongoing efforts and opportunities to enhance personalized recommendations with foundation models. We then explore the integration of curation capabilities into Recsys, such as repurposing raw content, incorporating external knowledge, and generating personalized insights/explanations to foster transparency and trust. Next, the tutorial illustrates how AI agents can transform Recsys through interactive reasoning and action loops, shifting away from traditional passive feedback models. Finally, we shed insights on real-world solutions for human-AI alignment and responsible GAI practices. A critical component of the tutorial is detailing the AI, Infrastructure, LLMOps, and Product roadmap (including the evaluation and responsible AI practices) derived from the production solutions in LinkedIn, Amazon, TikTok, and Microsoft. While GAI in Recsys is still in its early stages, this tutorial provides valuable insights and practical solutions for the Recsys and GAI communities. {\textcopyright}2024 ACM.","E- commerces,Foundation models,Generative AI,Generative adversarial networks,Industrial product,Industrial systems,Language model,Large language model,Personalized recommendation,Real-world,Recommender systems,Social commerces,generative AI,industrial system,information retrieval,large language model,recommender system",0.5144677,0.36201438,0.42963266,0.45084143,0.125,0.16666666666666666,0.1111111111111111,,,,
1,3171,169,True,182,27,{Who Would be Interested in Services? An Entity Graph Learning System for User Targeting},"Yang, D and Hu, B and Yang, X and Shen, Y and Zhang, Z and Gu, J and Zhang, G",2023,,10.1109/ICDE55515.2023.00249,"With the growing popularity of various mobile devices, user targeting has received a growing amount of attention, which aims at effectively and efficiently locating target users that are interested in specific services. Most pioneering works for user targeting tasks commonly perform similarity-based expansion with a few active users as seeds, suffering from the following major issues: the unavailability of seed users for new-coming services and the unfriendliness of black-box procedures towards marketers. In this paper, we design an Entity Graph Learning (EGL) system to provide explainable user targeting ability meanwhile applicable to addressing the cold-start issue. EGL System follows the hybrid online-offline architecture to satisfy the requirements of scalability and timeliness. Specifically, in the offline stage, the system focuses on the heavyweight entity graph construction and user entity preference learning, in which we propose a Three-stage Relation Mining Procedure (TRMP), breaking loose from the expensive seed users. At the online stage, the system offers the ability of user targeting in real-time based on the entity graph from the offline stage. Since the user targeting process is based on graph reasoning, the whole process is transparent and operation-friendly to marketers. Finally, extensive offline experiments and online A/B testing demonstrate the superior performance of the proposed EGL System.","Data engineering,Data models,Learning systems,Mobile handsets,Performance evaluation,Real-time systems,Scalability,contrastive learning,entity graph construction,graph neural networks,user targeting",0.6536239,0.45993412,0.36886775,0.4400568,0.25,0.08333333333333333,0.2222222222222222,,,,
1,3312,175,True,182,27,{OpenTag: Open aribute value extraction from product profiles},"Zheng, G and Mukherjee, S and Dong, X L and Li, F",2018,,10.1145/3219819.3219839,"Extraction of missing attribute values is to nd values describing an attribute of interest from a free text input. Most past related work on extraction of missing attribute values work with a closed world assumption with the possible set of values known beforehand, or use dictionaries of values and hand-crafted features. How can we discover new attribute values that we have never seen before? Can we do this with limited human annotation or supervision? We study this problem in the context of product catalogs that often have missing values for many attributes of interest. In this work, we leverage product prole information such as titles and descriptions to discover missing values of product attributes. We develop a novel deep tagging model OpenTag for this extraction problem with the following contributions: (1) we formalize the problem as a sequence tagging task, and propose a joint model exploiting recurrent neural networks (specically, bidirectional LSTM) to capture context and semantics, and Conditional Random Fields (CRF) to enforce tagging consistency; (2) we develop a novel attention mechanism to provide interpretable explanation for our model's decisions; (3) we propose a novel sampling strategy exploring active learning to reduce the burden of human annotation. OpenTag does not use any dictionary or hand-crafted features as in prior works. Extensive experiments in real-life datasets in dierent domains show that OpenTag with our active learning strategy discovers new attribute values from as few as 150 annotated samples (reduction in 3.3x amount of annotation eort) with a high F-score of 83%, outperforming state-of-the-art models. {\textcopyright}2018 Association for Computing Machinery.","Active learning strategies,Attention mechanisms,Closed world assumption,Conditional random field,Data mining,Extraction,Human annotations,Long short-term memory,Product attributes,Random processes,Real life datasets,Sampling strategies,Semantics",0.5997677,0.42203727,0.3934481,0.445028,0.125,0.08333333333333333,0.2222222222222222,,,,
1,3318,176,True,182,27,{Multi-view Denoising Graph Auto-Encoders on Heterogeneous Information Networks for Cold-start Recommendation},"Zheng, J W and Ma, Q L and Gu, H and Zheng, Z J and MACHINERY, ASSOC COMP",2021,,10.1145/3447548.3467427,"Cold-start recommendation is a challenging problem due to the lack of user-item interactions. Recently, heterogeneous information network (HIN)-based recommendation methods use rich auxiliary information to enhance users and items' connections, helping alleviate the cold-start problem. Despite progress, most existing methods model HINs under traditional supervised learning settings, ignoring the gaps between training and inference procedures in cold-start scenarios. In this paper, we regard cold-start recommendation as a missing data problem where some user-item interaction data are missing. Inspired by denoising auto-encoders that train a model to reconstruct the input from its corrupted version, we propose a novel model called Multi-view Denoising Graph Auto Encoders (MvDGAE) on HINS. Specifically, we first extract multifaceted meaningful semantics on HINs as multi-views for both users and items, effectively enhancing user/item relationships on different aspects. Then we conduct the training procedure by randomly dropping out some user-item interactions in the encoder while forcing the decoder to use these limited views to recover the full views, including the missing ones. In this way, the complementary representations for both users and items are more informative and robust to adjust to cold-start scenarios. Moreover, the decoder's reconstruction goals are multi-view user-user and item-item relationship graphs rather than the original input graphs, which make the features of similar users (or items) in the meta-paths closer together. Finally, we adopt a Bayesian task weight learner to balance multi-view graph reconstruction objectives automatically. Extensive experiments on both public benchmark datasets and a large-scale industry dataset WeChat Channel demonstrate that MvDGAE significantly outperforms the state-of-the-art recommendation models in various cold-start scenarios. The case studies also illustrate that MvDGAE has potentially good interpretability.",,0.7218752,0.5079604,0.31980062,0.42031926,0.125,0.0,0.1111111111111111,,,,
1,3336,177,True,182,27,{Decoupled Hyperbolic Graph Attention Network for Modeling Substitutable and Complementary Item Relationships},"Zhou, Z and Wang, T and Hou, L and Zhou, X and Ma, M and Ding, Z",2022,,10.1145/3511808.3557281,"Modeling substitutable and complementary item relationships is a fundamental and important topic for recommendation in e-commerce online scenarios. In the real world, item relationships are usually coupled, heterogeneous and they also have abundant side information and hierarchical data structures. Recently, to take full advantage of both sides information and topological structure, graph neural networks are widely explored in relationship modeling. However, the existing methods are crude in decoupling heterogeneous relationships. Their model designs lack deep insight of relationships' coupling mode, i.e. neglects the prior knowledge of how relationships affect each other. In addition, many existing graph methods, regardless of how they handle coupled relationships, are deployed in Euclidean spaces, which distorts hierarchical data structure and limits the expressive power due to the non power law characteristic of Euclidean topology. In this paper, we propose a novel Decoupled Hyperbolic Graph Attention Network (DHGAN). The innovations of our DHGAN can be highlighted as two aspects. Firstly, we design metapaths in an adequate way following an algebraic perspective of relationships coupling mode, which helps achieving better model interpretability. Secondly, DHGAN maps heterogeneous relationships into separate hyperbolic spaces, which can better capture the hierarchical information of graph nodes and helps improving model's representational capacity. We conduct extensive experiments on three public real-world datasets, demonstrating DHGAN is superior to the state-of-the-art graph baselines. We release the codes at https://github.com/wt-tju/DHGAN. {\textcopyright}2022 ACM.","Algebra,Algebraic perspective,Coupling mode,Data structures,E- commerces,Graph neural networks,Hierarchical data structure,Hyperbolic graphs,Hyperbolic spaces,Real-world,Side information,Substitutable and complementary item relationship,Topology,algebraic perspective,graph neural networks,hyperbolic space,substitutable and complementary item relationships",0.6783441,0.47732887,0.32976997,0.4169135,0.125,0.08333333333333333,0.2222222222222222,,,,
1,3358,180,True,182,27,{Knowledge-refined Denoising Network for Robust Recommendation},"Zhu, X and Du, Y and Mao, Y and Chen, L and Hu, Y and Gao, Y",2023,,10.1145/3539618.3591707,"Knowledge graph (KG), which contains rich side information, becomes an essential part to boost the recommendation performance and improve its explainability. However, existing knowledge-aware recommendation methods directly perform information propagation on KG and user-item bipartite graph, ignoring the impacts of task-irrelevant knowledge propagation and vulnerability to interaction noise, which limits their performance. To solve these issues, we propose a robust knowledge-aware recommendation framework, called Knowledge-refined Denoising Network (KRDN), to prune the task-irrelevant knowledge associations and noisy implicit feedback simultaneously. KRDN consists of an adaptive knowledge refining strategy and a contrastive denoising mechanism, which are able to automatically distill high-quality KG triplets for aggregation and prune noisy implicit feedback respectively. Besides, we also design the self-adapted loss function and the gradient estimator for model optimization. The experimental results on three benchmark datasets demonstrate the effectiveness and robustness of KRDN over the state-of-the-art knowledge-aware methods like KGIN, MCCLK, and KGCL, and also outperform robust recommendation models like SGL and SimGCL. The implementations are available at https://github.com/xj-zhu98/KRDN. {\textcopyright}2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.","Backpropagation,De-noising,Feedback,Graph Neural Network,Graph neural networks,Implicit feedback,Information dissemination,Information propagation,Irrelevant knowledge,Knowledge Graph,Knowledge graph,Knowledge graphs,Knowledge management,Recommendation,Recommendation methods,Recommendation performance,Recommender systems,Side information",0.72485036,0.5100539,0.28143704,0.39229035,0.125,0.08333333333333333,0.2222222222222222,,,,
2,32,5,True,175,26,{A novel hybrid method based on fuzzy cognitive maps and fuzzy clustering algorithms for grading celiac disease},"Amirkhani, A and Mosavi, M R and Mohammadi, K and Papageorgiou, E I",2018,NEURAL COMPUTING & APPLICATIONS,10.1007/s00521-016-2765-y,"This paper presents a new method based on fuzzy cognitive map (FCM) and possibilistic fuzzy c-means (PFCM) clustering algorithm for categorizing celiac disease (CD). CD is a complex disorder whose development is affected by genetics (HLA alleles) and gluten ingestion. The celiac patients who are not treated are at a high risk of cancer, malignant lymphoma, and small bowel neoplasia. Therefore, CD diagnosis and grading are of paramount importance. The proposed FCM models human thinking for the purpose of classifying patients suffering from CD. We used the latest grading method where three grades A, B1, and B2 are used. To improve FCM efficiency and classification capability, a nonlinear Hebbian learning algorithm is applied for adjusting the FCM weights. To this end, 89 cases are studied. Three experts extracted seven main determinant characteristics of CD which were considered as FCM concepts. The mutual effects of these concepts on one another and on the final concept were expressed in the form of fuzzy rules and linguistic variables. Using the center of gravity defuzzifier, we obtained the numerical values of these weights and obtained the total weight matrix. Ultimately, combining the FCM model with PFCM algorithm, we obtained the grades A, B1, and B2 accuracies as 88, 90, and 91%, respectively. The main advantage of the proposed FCM is the good transparency and interpretability in the decision-making procedure, which make it a suitable tool for daily usage in the clinical practice.",,0.5144263,0.33211336,0.4081112,0.43469,0.25,0.08333333333333333,0.0,,,,
2,60,10,True,175,26,{A Hybrid Framework Integrating LLM and ANFIS for Explainable Fact-Checking},"Bangerter, M L and Fenza, G and Furno, D and Gallo, M and Loia, V and Stanzione, C and You, I",2024,IEEE Transactions on Fuzzy Systems,10.1109/TFUZZ.2024.3431710,"The widespread utilization of social media for information consumption has significantly exacerbated the problem of information disorder. Recognizing the difficulty people face in discerning the truth, automated assistance is urgently needed. Current state-of-the-art approaches often involve fine-tuning existing models with contributions from domain knowledge bases. The black-box nature and interpretability issues of deep neural networks (DNNs) have increased interest in hybrid approaches, giving rise to Deep Neural Fuzzy Systems (DNFSs). This research paper presents the Hybrid Fact-Checking Framework (HFCF) leveraging a DNFS tailored to address the uncertainty inherent in fact verification tasks and enhance the reliability of model responses. The DNFS integrates a Large Language Model (LLM) with an Adaptive Neuro-Fuzzy Inference System (ANFIS) for automated fact verification. The framework utilizes relevant evidence from open-world and closed-world sources, leveraging deep language models and employing few-shot prompting without additional training to generate and justify verdicts. Including fuzzy rules and considering the trustworthiness and relevance of retrieved evidence enhances response reliability, thereby improving overall effectiveness and outcome interpretability. Experimental validations have been conducted on three publicly available datasets ranging in different domains of expertise: ClimateFEVER, SciFact, and FEVER. The results demonstrate that the proposed framework ensures better outcomes, transparency, and mindful decision-making.","Adaptation models,Data models,Deep Neuro-Fuzzy System,Fact-checking,Fuzzy Inference System,Fuzzy logic,Fuzzy systems,Large Language Model,Large language models,Reliability,Task analysis",0.570455,0.36828554,0.39530897,0.4390955,0.375,0.25,0.2222222222222222,,,,
2,163,17,True,175,26,{Fuzzy Min-Cut With Soft Balancing Effects},"Chen, H and Zhang, R and Wang, R and Nie, F",2025,IEEE Transactions on Fuzzy Systems,10.1109/TFUZZ.2024.3491300,"The clustering algorithm has always been a hot spot in machine learning, which has made great progress and been widely used in different scenarios. Due to the characteristics and requirements of some application scenarios, the branch of the balanced clustering algorithm has been developed. The ideal of these algorithms is to obtain clusters containing approximately the same number of samples. However, when there are data points distributed at the boundary of different clusters, resulting in different probabilities of their belonging, hard-partitioned balanced clustering may not be able to handle these boundary data well, thus limiting their performance. Motivated by this, we propose a Fuzzy Min-Cut with Soft Balancing Effects (FCBE) method in this article. Specifically, the FCBE model utilizes fuzzy constraints to simultaneously enhance the ability of the balanced algorithm to capture boundary data members and the advantage of directly obtaining the partitioning results of graph-cut problem without postprocessing. In addition, a sparse regularization is introduced to avoid trivial solutions and maintain the separability of the relationship matrix. Furthermore, the proposed FCBE method can be viewed as a flexibly adjustable generalization pattern that not only has clear interpretability but also can become special cases with clear physical meanings under different parameter values. The feasibility of FCBE has been verified on real datasets.","Clustering algorithms,Clustering methods,Data models,Fuzzy constraints,Fuzzy systems,Partitioning algorithms,Sparse matrices,Switches,Uncertainty,Vectors,Wireless sensor networks,soft-balanced,sparse regularization,spectral clustering (SC)",0.53696483,0.34666422,0.4085049,0.4406199,0.125,0.08333333333333333,0.1111111111111111,,,,
2,188,18,True,175,26,{Discovering knowledge from data clustering using automatically-defined interval type-2 fuzzy predicates},"Comas, D S and Meschino, G J and Now{\'{e}}, A and Ballarin, V L",2017,EXPERT SYSTEMS WITH APPLICATIONS,10.1016/j.eswa.2016.10.018,"In data clustering fuzzy predicates act as cluster descriptors providing linguistically expressed knowledge which indicates how features are related to each cluster. Fuzzy predicates directly and automatically obtained from data enable discovering knowledge inside clusters, even when there is no prior-information about the clustering problem. In this work a new method for automatic discovering of interval type-2 fuzzy predicates in data clustering is proposed, called Type-2 Data-based Fuzzy Predicate Clustering (T2-DFPC). In a first stage, a data analysis is performed by making a random partition of the original data and running a clustering scheme that automatically determines the suitable number of clusters. From this stage, interval type-2 fuzzy predicates are discovered. Results obtained on very different clustering datasets show that the T2-DFPC method was consistently one of the best in terms of accuracy. The method preserves all known advantages of the interval type-2 FL to deal with problems with vagueness, quantifying the degree of truth of the fuzzy predicates and modelling the variability of the data inside the clusters. The proposed method is a fast, useful, general, and unsupervised approach for interpretable data clustering, being the knowledge-extracting capabilities one of the main contributions. Linguistic expressions can be easily adapted to match the terminology used in the field the data are related to. The predicates are able to generalize the knowledge for new cases (new data), as an intelligent system. This new approach might be surprisingly useful in contexts where, besides the clustering partition, summary information from data is of interest. (C) 2016 Elsevier Ltd. All rights reserved.",,0.5096164,0.3290081,0.3656571,0.4016469,0.125,0.08333333333333333,0.0,,,,
2,215,24,True,175,26,{Nonlinear Dimensionality Reduction for Data Visualization: An Unsupervised Fuzzy Rule-Based Approach},"Das, S and Pal, N R",2022,IEEE TRANSACTIONS ON FUZZY SYSTEMS,10.1109/TFUZZ.2021.3076583,"In this article, we propose a general framework for the unsupervised fuzzy rule-based dimensionality reduction primarily for data visualization. This framework has the following important characteristics relevant to the dimensionality reduction for visualization: preserves neighborhood relationships; effectively handles data on nonlinear manifolds; capable of projecting out-of-sample test points; can reject test points, when it is appropriate; and interpretable to a reasonable extent. We use the first-order Takagi-Sugeno model. Typically, fuzzy rules are either provided by experts or extracted using an input-output training set. Here, neither the output data nor experts are available. This makes the problem challenging. We estimate the rule parameters minimizing a suitable objective function that preserves the interpoint geodesic distances (distances over the manifold) as Euclidean distances on the projected space. In this context, we propose a new variant of the geodesic c-means clustering algorithm. The proposed method is tested on several synthetic and real-world datasets and compared with the results of six state-of-the-art data visualization methods. The proposed method is the only method that performs equally well on all the datasets tried. Our method is found to be robust to the initial conditions. The predictability of the method is validated by suitable experiments. We also assess the ability of our method to reject test points when it should. The scalability issue of the scheme is also discussed. Due to the general nature of the framework, we can use different objective functions to obtain projections satisfying different goals. To the best of our knowledge, this is the first attempt to manifold learning using unsupervised fuzzy rule-based modeling.",,0.5213214,0.33656487,0.42225063,0.44701833,0.125,0.25,0.0,,,,
2,238,26,True,175,26,{Modeling Self-Adaptive Software Systems by Fuzzy Rules and Petri Nets},"Ding, Z and Zhou, Y and Zhou, M",2018,IEEE Transactions on Fuzzy Systems,10.1109/TFUZZ.2017.2700286,"A self-adaptive software system is one that can autonomously modify its behavior at runtime in response to changes in the system and its environment. It is a challenge to model such a kind of systems since it is hard to predict runtime environmental changes at the design phase. In this paper, a formal model called intelligent Petri net (I-PN) is proposed to model a self-adaptive software system. I-PN is formed by incorporating fuzzy rules to a regular Petri net. The proposed net has the following advantages. 1) Since fuzzy rules can express the behavior of a system in an interpretable way and their variables can be reconfigured by the runtime data, the proposed model can model runtime environment and system behavior. 2) Since a fuzzy inference system with well-defined semantics can be used in a complementary way with other model languages for the analysis, thus the proposed model can be analyzed, even though it is described in two different languages: component behaviors in Petri nets while logic control in fuzzy rules. 3) The proposed model has self-adaption ability and can make adaptive decisions at runtime with the help of fuzzy inference reasoning. We adopt a manufacturing system to show the feasibility of the proposed model.","Adaptation models,Adaptive software system,Computational modeling,Data models,Petri net (PN),Petri nets,Production facilities,Raw materials,Software systems,fuzzy rule,requirement modeling",0.51589894,0.3330641,0.45564473,0.47070828,0.125,0.4166666666666667,0.0,,,,
2,278,32,True,175,26,{Fuzzy logic interpretation of quadratic networks},"Fan, F and Wang, G",2020,Neurocomputing,10.1016/j.neucom.2019.09.001 LK - https://unimib.on.worldcat.org/atoztitles/link?sid=EMBASE&sid=EMBASE&issn=18728286&id=doi:10.1016%2Fj.neucom.2019.09.001&atitle=Fuzzy+logic+interpretation+of+quadratic+networks&stitle=Neurocomputing&title=Neurocomputing&volume=374&issue=&spage=10&epage=21&aulast=Fan&aufirst=Fenglei&auinit=F.&aufull=Fan+F.&coden=NRCGE&isbn=&pages=10-21&date=2020&auinit1=F&auinitm=,"Over past several years, deep learning has achieved huge successes in various applications. However, such a data-driven approach is often criticized for lack of interpretability. Recently, we proposed artificial quadratic neural networks consisting of quadratic neurons in potentially many layers. In cellular level, a quadratic function is used to replace the inner product in a traditional neuron, and then undergoes a nonlinear activation. With a single quadratic neuron, any fuzzy logic operation, such as XOR, can be implemented. In this sense, any deep network constructed with quadratic neurons can be interpreted as a deep fuzzy logic system. Since traditional neural networks and quadratic counterparts can represent each other and fuzzy logic operations are naturally implemented in quadratic neural networks, it is plausible to explain how a deep neural network works with a quadratic network as the system model. In this paper, we generalize and categorize fuzzy logic operations implementable with individual quadratic neurons, and then perform statistical/information-theoretic analyses of exemplary quadratic neural networks.","article,deep neural network,fuzzy logic,nerve cell network",0.64983976,0.41953623,0.29664582,0.38494432,0.125,0.08333333333333333,0.3333333333333333,,,,
2,401,48,True,175,26,{Asymmetric Possibility and Necessity Regression by Twin-Support Vector Networks},"Hao, P.-Y.",2021,IEEE Transactions on Fuzzy Systems,10.1109/TFUZZ.2020.3011756,"This article proposes a novel asymmetric dual-regression model that combines the principles of twin-support vector machine theory with the possibilistic regression analysis. Using the principle of a twin-support vector machine, the proposed approach solves four smaller quadratic programming problems, each of which constructs the lower and upper bound functions of the possibility and necessity models, rather than a single large one. This strategy significantly reduces the time that is required for training. The output from the obtained dual-regression model is characterized by an asymmetric trapezoidal fuzzy number. The obtained asymmetric dual-regression model is more flexible and models the data distribution better than a symmetric model. The proposed approach provides a unified framework that accepts various types of crisp and fuzzy input variables by using radial kernels. The proposed dual model also indicates a degree of confidence to the predicted outputs. The explicable characteristic for the degree of confidence also means that the proposed approach is more suitable for decision-making task. The experimental results demonstrate that the proposed approach has a more efficient training procedure and better describes the inherent ambiguity in the observed phenomena. {\textcopyright}1993-2012 IEEE.","Asymmetric trapezoid fuzzy number,Asymmetric trapezoid fuzzy numbers,Decision making,Degree of confidence,Dual-possibilistic regression model,Fuzzy numbers,Fuzzy regression analysis,Fuzzy rules,Possibilistic regression model,Quadratic programming,Regression analysis,Regression modelling,Support vector machines,Support vector networks,Twin support vector machines,Twin-support vector machine,Vectors,dual-possibilistic regression models,fuzzy regression analysis,twin-support vector machines (TSVM)",0.5410207,0.34928274,0.46649665,0.48512763,0.125,0.08333333333333333,0.1111111111111111,,,,
